,y,U_0,U_1,U_2,U_mag,U_mag_mm_per_s,y_um,Relative Error
150,-1.99399e-05,0.00125734,6.60774e-11,-2.05449e-29,0.0012573400000000018,1.2573400000000017,-19.939899999999998,0.002733488529332343
151,-1.97395e-05,0.00126213,6.50942e-11,-2.21574e-29,0.0012621300000000017,1.2621300000000018,-19.7395,0.0027208558999989307
152,-1.95391e-05,0.00126692,6.4111e-11,-2.3769800000000002e-29,0.0012669200000000015,1.2669200000000014,-19.5391,0.0026760951426658686
153,-1.93387e-05,0.00127172,6.31277e-11,-2.53823e-29,0.0012717200000000016,1.2717200000000015,-19.3387,0.0025925395906657065
154,-1.91383e-05,0.00127651,6.21445e-11,-2.69947e-29,0.0012765100000000015,1.2765100000000016,-19.1383,0.002483522577332309
155,-1.89379e-05,0.0012813,6.11612e-11,-2.86071e-29,0.0012813000000000015,1.2813000000000014,-18.9379,0.0023423774359989658
156,-1.87375e-05,0.0012861,6.0178e-11,-3.02196e-29,0.0012861000000000016,1.2861000000000016,-18.7375,0.0021624374999991147
157,-1.85371e-05,0.00129089,5.91948e-11,-3.1832000000000004e-29,0.0012908900000000016,1.2908900000000016,-18.5371,0.0019570361026655845
158,-1.83367e-05,0.00129568,5.82115e-11,-3.34444e-29,0.0012956800000000013,1.2956800000000013,-18.3367,0.0017195065773324043
159,-1.81363e-05,0.00130047,5.72283e-11,-3.50569e-29,0.0013004700000000013,1.3004700000000013,-18.136300000000002,0.0014498489239989827
160,-1.79359e-05,0.00130527,5.6245e-11,-3.66693e-29,0.0013052700000000012,1.3052700000000013,-17.9359,0.0011413964759993493
161,-1.77355e-05,0.00131006,5.52618e-11,-3.82817e-29,0.0013100600000000011,1.3100600000000011,-17.7355,0.0008074825666658884
162,-1.75351e-05,0.00131485,5.42785e-11,-3.98942e-29,0.001314850000000001,1.3148500000000012,-17.5351,0.00044144052933262995
163,-1.73347e-05,0.00131866,5.33903e-11,-1.34138e-29,0.001318660000000001,1.318660000000001,-17.334699999999998,0.0006966036973327464
164,-1.71343e-05,0.00132225,5.25221e-11,1.90256e-29,0.0013222500000000012,1.3222500000000013,-17.1343,0.0010663054039990645
165,-1.69339e-05,0.00132585,5.1654e-11,5.1465e-29,0.001325850000000001,1.325850000000001,-16.9339,0.0013972123159993188
166,-1.67335e-05,0.00132944,5.07859e-11,8.390440000000001e-29,0.001329440000000001,1.329440000000001,-16.733500000000003,0.0017026577666658937
167,-1.65331e-05,0.00133304,4.99177e-11,1.16344e-28,0.0013330400000000008,1.333040000000001,-16.5331,0.0019693084226659607
168,-1.63327e-05,0.00133663,4.90496e-11,1.4878300000000001e-28,0.0013366300000000008,1.3366300000000007,-16.3327,0.0022104976173327926
169,-1.61323e-05,0.00134023,4.81815e-11,1.8122300000000002e-28,0.0013402300000000008,1.340230000000001,-16.1323,0.0024128920173328203
170,-1.59319e-05,0.00134382,4.73133e-11,2.13662e-28,0.0013438200000000008,1.3438200000000007,-15.931899999999999,0.002589824955999761
171,-1.57315e-05,0.00134742,4.64452e-11,2.4610200000000003e-28,0.0013474200000000009,1.347420000000001,-15.7315,0.002727963099999453
172,-1.55311e-05,0.00135101,4.55771e-11,2.7854100000000003e-28,0.0013510100000000008,1.3510100000000007,-15.5311,0.0028406397826662064
173,-1.53307e-05,0.00135461,4.47089e-11,3.1098e-28,0.0013546100000000007,1.3546100000000008,-15.330699999999998,0.0029145216706661556
174,-1.51303e-05,0.0013582,4.38408e-11,3.4341999999999997e-28,0.0013582000000000006,1.3582000000000005,-15.1303,0.0029629420973328693
175,-1.49299e-05,0.0013618,4.29727e-11,3.7585700000000003e-28,0.0013618000000000007,1.3618000000000008,-14.9299,0.0029725677293329276
176,-1.47295e-05,0.00136539,4.21045e-11,4.08297e-28,0.0013653900000000006,1.3653900000000005,-14.7295,0.0029567318999997503
177,-1.45291e-05,0.00136899,4.12364e-11,4.40737e-28,0.0013689900000000007,1.3689900000000006,-14.5291,0.002902101275999769
178,-1.43287e-05,0.00137258,4.03683e-11,4.731770000000001e-28,0.0013725800000000006,1.3725800000000006,-14.328700000000001,0.002822009190666256
179,-1.41283e-05,0.00137618,3.95001e-11,5.05617e-28,0.0013761800000000007,1.3761800000000006,-14.1283,0.002703122310666236
180,-1.39279e-05,0.00137977,3.8632e-11,5.38057e-28,0.0013797700000000006,1.3797700000000006,-13.9279,0.00255877396933298
181,-1.37275e-05,0.00138337,3.77639e-11,5.7049700000000005e-28,0.0013833700000000005,1.3833700000000004,-13.727500000000001,0.0023756308333332163
182,-1.35271e-05,0.00138696,3.68958e-11,6.029370000000001e-28,0.0013869600000000004,1.3869600000000004,-13.527099999999999,0.002167026235999773
183,-1.33267e-05,0.00139056,3.60276e-11,6.35377e-28,0.0013905600000000005,1.3905600000000005,-13.3267,0.001919626843999822
184,-1.31263e-05,0.00139416,3.51595e-11,6.67817e-28,0.0013941600000000004,1.3941600000000005,-13.1263,0.0016400993239997774
185,-1.29259e-05,0.00139775,3.42914e-11,7.002570000000001e-28,0.0013977500000000003,1.3977500000000003,-12.925899999999999,0.0013351103426666455
186,-1.27255e-05,0.00140135,3.34232e-11,7.32697e-28,0.0014013500000000004,1.4013500000000003,-12.7255,0.0009913265666664135
187,-1.25251e-05,0.00140494,3.25551e-11,7.65137e-28,0.0014049400000000004,1.4049400000000003,-12.5251,0.0006220813293332424
188,-1.23246e-05,0.00140749,3.19729e-11,4.5381e-28,0.0014074900000000002,1.4074900000000001,-12.3246,0.000915027269333161
189,-1.21242e-05,0.00140988,3.14316e-11,9.33738e-29,0.0014098800000000003,1.4098800000000002,-12.1242,0.0012815097439999867
190,-1.19238e-05,0.00141228,3.08903e-11,-2.67063e-28,0.0014122800000000001,1.4122800000000002,-11.9238,0.0016091974239998603
191,-1.17234e-05,0.00141468,3.03489e-11,-6.275e-28,0.0014146800000000002,1.4146800000000002,-11.7234,0.0019047569760000844
192,-1.1523e-05,0.00141708,2.98076e-11,-9.879360000000001e-28,0.0014170800000000005,1.4170800000000006,-11.523,0.002168188399999623
193,-1.13226e-05,0.00141947,2.92663e-11,-1.34837e-27,0.0014194700000000004,1.4194700000000005,-11.322600000000001,0.002406158362666518
194,-1.11222e-05,0.00142187,2.8725e-11,-1.70881e-27,0.0014218700000000002,1.4218700000000002,-11.1222,0.0026053335306664613
195,-1.09218e-05,0.00142427,2.81836e-11,-2.06925e-27,0.0014242700000000003,1.4242700000000004,-10.9218,0.002772380570666607
196,-1.07214e-05,0.00142667,2.76423e-11,-2.4296799999999998e-27,0.0014266700000000003,1.4266700000000003,-10.721400000000001,0.002907299482666511
197,-1.0521e-05,0.00142906,2.7101e-11,-2.7901199999999997e-27,0.0014290600000000004,1.4290600000000004,-10.520999999999999,0.003016756933333179
198,-1.03206e-05,0.00143146,2.65596e-11,-3.15056e-27,0.0014314600000000003,1.4314600000000002,-10.3206,0.003087419589333192
199,-1.01202e-05,0.00143386,2.60183e-11,-3.5109899999999996e-27,0.0014338600000000001,1.4338600000000001,-10.1202,0.003125954117333407
200,-9.91984e-06,0.00143625,2.5477e-11,-3.87143e-27,0.0014362500000000002,1.4362500000000002,-9.91984,0.003138709749759864
201,-9.71944e-06,0.00143865,2.49356e-11,-4.2318699999999995e-27,0.0014386500000000003,1.4386500000000002,-9.71944,0.0031129944345599605
202,-9.51904e-06,0.00144105,2.43943e-11,-4.59231e-27,0.0014410500000000001,1.4410500000000002,-9.519039999999999,0.0030551509913598154
203,-9.31864e-06,0.00144345,2.3853e-11,-4.95275e-27,0.0014434500000000002,1.4434500000000001,-9.31864,0.0029651794201598727
204,-9.11824e-06,0.00144584,2.33117e-11,-5.3132e-27,0.0014458400000000003,1.4458400000000002,-9.11824,0.002849746387626547
205,-8.91784e-06,0.00144824,2.27703e-11,-5.67364e-27,0.00144824,1.44824,-8.91784,0.002695518560426713
206,-8.71743e-06,0.00145064,2.2229e-11,-6.034079999999999e-27,0.00145064,1.45064,-8.717429999999998,0.002509232344706754
207,-8.51703e-06,0.00145303,2.16877e-11,-6.3945199999999996e-27,0.0014530300000000001,1.45303,-8.51703,0.002297413324973352
208,-8.31663e-06,0.00145543,2.11464e-11,-6.754959999999999e-27,0.0014554300000000002,1.4554300000000002,-8.31663,0.002046799510573146
209,-8.11623e-06,0.00145783,2.0605e-11,-7.11541e-27,0.0014578300000000002,1.4578300000000002,-8.116230000000002,0.0017640575681732902
210,-7.91583e-06,0.00146023,2.00637e-11,-7.475849999999999e-27,0.0014602300000000003,1.4602300000000004,-7.91583,0.0014491874977731929
211,-7.71543e-06,0.00146262,1.95224e-11,-7.83629e-27,0.0014626200000000002,1.4626200000000003,-7.71543,0.0011088559660398605
212,-7.51503e-06,0.00146502,1.8981e-11,-8.19673e-27,0.0014650200000000003,1.4650200000000002,-7.515029999999999,0.0007297296396398719
213,-7.31463e-06,0.00146631,1.86052e-11,-8.09712e-27,0.0014663100000000002,1.4663100000000002,-7.31463,0.0010584751852397527
214,-7.11423e-06,0.00146751,1.82427e-11,-7.96023e-27,0.0014675100000000002,1.4675100000000003,-7.11423,0.0014150926028396367
215,-6.91383e-06,0.00146871,1.78803e-11,-7.82335e-27,0.0014687100000000002,1.4687100000000002,-6.91383,0.0017395818924401674
216,-6.71343e-06,0.0014699,1.75178e-11,-7.68646e-27,0.0014699000000000001,1.4699000000000002,-6.713430000000001,0.0020386097207065745
217,-6.51303e-06,0.0014711,1.71554e-11,-7.54958e-27,0.0014711000000000001,1.4711,-6.51303,0.0022988427543066217
218,-6.31263e-06,0.0014723,1.67929e-11,-7.41269e-27,0.0014723,1.4723,-6.3126299999999995,0.0025269476599068716
219,-6.11222e-06,0.0014735,1.64304e-11,-7.2758e-27,0.0014735000000000002,1.4735000000000003,-6.112220000000001,0.0027229733353064667
220,-5.91182e-06,0.0014747,1.6068e-11,-7.13892e-27,0.0014747000000000002,1.4747000000000001,-5.91182,0.002886820381706586
221,-5.71142e-06,0.0014759,1.57055e-11,-7.002029999999999e-27,0.0014759000000000003,1.4759000000000002,-5.7114199999999995,0.0030185393001064633
222,-5.51102e-06,0.00147709,1.53431e-11,-6.86515e-27,0.0014770900000000001,1.4770900000000002,-5.51102,0.0031247967571732538
223,-5.31062e-06,0.00147829,1.49806e-11,-6.728259999999999e-27,0.0014782900000000002,1.47829,-5.31062,0.00319225941957324
224,-5.11022e-06,0.00147949,1.46182e-11,-6.59137e-27,0.00147949,1.47949,-5.11022,0.003227593953973429
225,-4.90982e-06,0.00148069,1.42557e-11,-6.45449e-27,0.00148069,1.48069,-4.90982,0.003230800360373524
226,-4.70942e-06,0.00148189,1.38932e-11,-6.3176099999999995e-27,0.00148189,1.48189,-4.70942,0.0032018786387735254
227,-4.50902e-06,0.00148309,1.35308e-11,-6.18074e-27,0.00148309,1.48309,-4.5090200000000005,0.0031408287891732853
228,-4.30862e-06,0.00148428,1.31683e-11,-6.0438599999999995e-27,0.00148428,1.4842799999999998,-4.30862,0.003054317478240106
229,-4.10822e-06,0.00148548,1.28058e-11,-5.90698e-27,0.00148548,1.48548,-4.108219999999999,0.0029290113726401223
230,-3.90782e-06,0.00148668,1.24434e-11,-5.7701e-27,0.00148668,1.48668,-3.9078199999999996,0.0027715771390400454
231,-3.70741e-06,0.00148788,1.20809e-11,-5.63322e-27,0.00148788,1.48788,-3.7074100000000003,0.0025820444367600595
232,-3.50701e-06,0.00148908,1.17185e-11,-5.496349999999999e-27,0.00148908,1.48908,-3.5070099999999997,0.0023603523439600003
233,-3.30661e-06,0.00149028,1.1356e-11,-5.35947e-27,0.00149028,1.49028,-3.30661,0.002106532123159995
234,-3.10621e-06,0.00149147,1.09935e-11,-5.22259e-27,0.00149147,1.4914699999999999,-3.10621,0.0018272504410266066
235,-2.90581e-06,0.00149267,1.06311e-11,-5.08571e-27,0.00149267,1.49267,-2.9058100000000002,0.0015091739642268582
236,-2.70541e-06,0.00149387,1.02686e-11,-4.94883e-27,0.00149387,1.49387,-2.7054099999999996,0.0011589693594265722
237,-2.50501e-06,0.00149507,9.90616e-12,-4.8119599999999996e-27,0.00149507,1.4950700000000001,-2.50501,0.0007766366266266367
238,-2.30461e-06,0.0014951,9.26666e-12,-4.8834899999999996e-27,0.0014951,1.4951,-2.3046100000000003,0.0011421757658266845
239,-2.10421e-06,0.0014951,8.62008e-12,-4.96035e-27,0.0014951,1.4951,-2.10421,0.0014955867770267695
240,-1.90381e-06,0.0014951,7.97351e-12,-5.0372099999999996e-27,0.0014951,1.4951,-1.90381,0.0018168696602266128
241,-1.70341e-06,0.0014951,7.32693e-12,-5.11407e-27,0.0014951,1.4951,-1.7034099999999999,0.0021060244154266585
242,-1.50301e-06,0.0014951,6.68035e-12,-5.19093e-27,0.0014951,1.4951,-1.50301,0.0023630510426266107
243,-1.30261e-06,0.0014951,6.03378e-12,-5.26779e-27,0.0014951,1.4951,-1.30261,0.0025879495418267653
244,-1.1022e-06,0.0014951,5.3872e-12,-5.34465e-27,0.0014951,1.4951,-1.1022,0.0027807287306666297
245,-9.01804e-07,0.0014951,4.74063e-12,-5.42151e-27,0.0014951,1.4951,-0.9018039999999999,0.0029413664849000654
246,-7.01403e-07,0.0014951,4.09405e-12,-5.49837e-27,0.0014951,1.4951,-0.701403,0.0030698801993029137
247,-5.01002e-07,0.0014951,3.44748e-12,-5.5752299999999994e-27,0.0014951,1.4951,-0.501002,0.0031662654650649693
248,-3.00601e-07,0.0014951,2.8009e-12,-5.65209e-27,0.0014951,1.4951,-0.300601,0.0032305222821860844
249,-1.002e-07,0.0014951,2.15433e-12,-5.7289499999999994e-27,0.0014951,1.4951,-0.1002,0.0032626506506665542
250,1.002e-07,0.0014951,1.50775e-12,-5.80581e-27,0.0014951,1.4951,0.1002,0.003262650650666702
251,3.00601e-07,0.0014951,8.61162e-13,-5.8826799999999994e-27,0.0014951,1.4951,0.300601,0.0032305222821862323
252,5.01002e-07,0.0014951,2.14578e-13,-5.95954e-27,0.0014951,1.4951,0.501002,0.0031662654650649693
253,7.01403e-07,0.0014951,-4.32006e-13,-6.0364e-27,0.0014951,1.4951,0.701403,0.003069880199303062
254,9.01804e-07,0.0014951,-1.07859e-12,-6.11326e-27,0.0014951,1.4951,0.9018039999999999,0.0029413664849002132
255,1.1022e-06,0.0014951,-1.72517e-12,-6.1901199999999994e-27,0.0014951,1.4951,1.1022,0.0027807287306666297
256,1.30261e-06,0.0014951,-2.37176e-12,-6.26698e-27,0.0014951,1.4951,1.30261,0.0025879495418266174
257,1.50301e-06,0.0014951,-3.01834e-12,-6.3438499999999994e-27,0.0014951,1.4951,1.50301,0.0023630510426266107
258,1.70341e-06,0.0014951,-3.66492e-12,-6.42071e-27,0.0014951,1.4951,1.7034099999999999,0.0021060244154266585
259,1.90381e-06,0.0014951,-4.31151e-12,-6.49757e-27,0.0014951,1.4951,1.90381,0.0018168696602266128
260,2.10421e-06,0.0014951,-4.95809e-12,-6.57443e-27,0.0014951,1.4951,2.10421,0.0014955867770266214
261,2.30461e-06,0.0014951,-5.60468e-12,-6.65129e-27,0.0014951,1.4951,2.3046100000000003,0.0011421757658266845
262,2.50501e-06,0.00149507,-6.26941e-12,-6.71276e-27,0.00149507,1.4950700000000001,2.50501,0.0007766366266266367
263,2.70541e-06,0.00149387,-7.63934e-12,-6.1764899999999996e-27,0.00149387,1.49387,2.7054099999999996,0.0011589693594267203
264,2.90581e-06,0.00149267,-9.00926e-12,-5.64021e-27,0.00149267,1.49267,2.9058100000000002,0.0015091739642267103
265,3.10621e-06,0.00149147,-1.03792e-11,-5.10393e-27,0.00149147,1.4914699999999999,3.10621,0.0018272504410267547
266,3.30661e-06,0.00149028,-1.17491e-11,-4.56765e-27,0.00149028,1.49028,3.30661,0.002106532123159847
267,3.50701e-06,0.00148908,-1.3119e-11,-4.03137e-27,0.00148908,1.48908,3.5070099999999997,0.0023603523439600003
268,3.70741e-06,0.00148788,-1.44889e-11,-3.4950899999999995e-27,0.00148788,1.48788,3.7074100000000003,0.0025820444367599116
269,3.90782e-06,0.00148668,-1.58589e-11,-2.95881e-27,0.00148668,1.48668,3.9078199999999996,0.0027715771390400454
270,4.10822e-06,0.00148548,-1.72288e-11,-2.42254e-27,0.0014854800000000002,1.4854800000000001,4.108219999999999,0.002929011372639826
271,4.30862e-06,0.00148428,-1.85987e-11,-1.8862599999999998e-27,0.00148428,1.4842799999999998,4.30862,0.003054317478240106
272,4.50902e-06,0.00148309,-1.99686e-11,-1.3499799999999999e-27,0.0014830900000000003,1.4830900000000002,4.5090200000000005,0.003140828789173137
273,4.70942e-06,0.00148189,-2.13386e-11,-8.137e-28,0.00148189,1.48189,4.70942,0.0032018786387735254
274,4.90982e-06,0.00148069,-2.27085e-11,-2.77422e-28,0.0014806900000000002,1.4806900000000003,4.90982,0.003230800360373228
275,5.11022e-06,0.00147949,-2.40784e-11,2.5886600000000003e-28,0.00147949,1.47949,5.11022,0.003227593953973429
276,5.31062e-06,0.00147829,-2.54483e-11,7.9514600000000005e-28,0.0014782900000000002,1.47829,5.31062,0.003192259419573388
277,5.51102e-06,0.00147709,-2.68182e-11,1.3314299999999998e-27,0.0014770900000000003,1.4770900000000005,5.51102,0.003124796757173106
278,5.71142e-06,0.0014759,-2.81882e-11,1.8677099999999997e-27,0.0014759000000000003,1.4759000000000002,5.7114199999999995,0.0030185393001066116
279,5.91182e-06,0.0014747,-2.95581e-11,2.40399e-27,0.0014747000000000002,1.4747000000000001,5.91182,0.002886820381706586
280,6.11222e-06,0.0014735,-3.0928e-11,2.94027e-27,0.0014735000000000002,1.4735000000000003,6.112220000000001,0.0027229733353066146
281,6.31263e-06,0.0014723,-3.22979e-11,3.47655e-27,0.0014723000000000002,1.4723000000000002,6.3126299999999995,0.0025269476599067233
282,6.51303e-06,0.0014711,-3.36678e-11,4.01282e-27,0.0014711000000000004,1.4711000000000003,6.51303,0.0022988427543066217
283,6.71343e-06,0.0014699,-3.50378e-11,4.5491e-27,0.0014699000000000003,1.4699000000000004,6.713430000000001,0.0020386097207064266
284,6.91383e-06,0.00146871,-3.64077e-11,5.0853799999999994e-27,0.0014687100000000005,1.4687100000000004,6.91383,0.0017395818924398714
285,7.11423e-06,0.00146751,-3.77776e-11,5.62166e-27,0.0014675100000000004,1.4675100000000005,7.11423,0.0014150926028396367
286,7.31463e-06,0.00146631,-3.91475e-11,6.15794e-27,0.0014663100000000006,1.4663100000000007,7.31463,0.0010584751852396046
287,7.51503e-06,0.00146502,-4.03349e-11,6.65792e-27,0.0014650200000000007,1.4650200000000007,7.515029999999999,0.0007297296396395758
288,7.71543e-06,0.00146262,-3.9273e-11,6.71069e-27,0.0014626200000000006,1.4626200000000007,7.71543,0.0011088559660395643
289,7.91583e-06,0.00146023,-3.82112e-11,6.76346e-27,0.0014602300000000005,1.4602300000000006,7.91583,0.001449187497772897
290,8.11623e-06,0.00145783,-3.71493e-11,6.816219999999999e-27,0.0014578300000000005,1.4578300000000004,8.116230000000002,0.0017640575681731423
291,8.31663e-06,0.00145543,-3.60875e-11,6.868989999999999e-27,0.0014554300000000004,1.4554300000000004,8.31663,0.0020467995105729977
292,8.51703e-06,0.00145303,-3.50257e-11,6.92175e-27,0.0014530300000000003,1.4530300000000003,8.51703,0.002297413324973204
293,8.71743e-06,0.00145064,-3.39638e-11,6.97452e-27,0.0014506400000000004,1.4506400000000004,8.717429999999998,0.00250923234470631
294,8.91784e-06,0.00144824,-3.2902e-11,7.02728e-27,0.0014482400000000004,1.4482400000000004,8.91784,0.0026955185604264167
295,9.11824e-06,0.00144584,-3.18401e-11,7.08005e-27,0.0014458400000000005,1.4458400000000005,9.11824,0.0028497463876262508
296,9.31864e-06,0.00144345,-3.07783e-11,7.13281e-27,0.0014434500000000004,1.4434500000000003,9.31864,0.002965179420159725
297,9.51904e-06,0.00144105,-2.97164e-11,7.18558e-27,0.0014410500000000001,1.4410500000000002,9.519039999999999,0.0030551509913598154
298,9.71944e-06,0.00143865,-2.86546e-11,7.238339999999999e-27,0.0014386500000000005,1.4386500000000004,9.71944,0.0031129944345598126
299,9.91984e-06,0.00143625,-2.75927e-11,7.291109999999999e-27,0.0014362500000000002,1.4362500000000002,9.91984,0.003138709749759716
300,1.01202e-05,0.00143386,-2.65309e-11,7.34387e-27,0.0014338600000000001,1.4338600000000001,10.1202,0.0031259541173332592
301,1.03206e-05,0.00143146,-2.5469e-11,7.39664e-27,0.0014314600000000003,1.4314600000000002,10.3206,0.003087419589333192
302,1.0521e-05,0.00142906,-2.44072e-11,7.4494e-27,0.0014290600000000002,1.4290600000000002,10.520999999999999,0.003016756933333179
303,1.07214e-05,0.00142667,-2.33453e-11,7.50217e-27,0.00142667,1.42667,10.721400000000001,0.0029072994826666587
304,1.09218e-05,0.00142427,-2.22835e-11,7.554929999999999e-27,0.0014242700000000003,1.4242700000000004,10.9218,0.0027723805706664586
305,1.11222e-05,0.00142187,-2.12216e-11,7.607700000000001e-27,0.00142187,1.42187,11.1222,0.0026053335306666092
306,1.13226e-05,0.00141947,-2.01598e-11,7.66046e-27,0.0014194700000000002,1.4194700000000002,11.322600000000001,0.002406158362666518
307,1.1523e-05,0.00141708,-1.90979e-11,7.713229999999999e-27,0.0014170800000000002,1.4170800000000003,11.523,0.002168188399999771
308,1.17234e-05,0.00141468,-1.80361e-11,7.76599e-27,0.0014146800000000002,1.4146800000000002,11.7234,0.0019047569759999365
309,1.19238e-05,0.00141228,-1.69742e-11,7.81876e-27,0.0014122800000000001,1.4122800000000002,11.9238,0.0016091974239998603
310,1.21242e-05,0.00140988,-1.59124e-11,7.87152e-27,0.00140988,1.40988,12.1242,0.0012815097439999867
311,1.23246e-05,0.00140749,-1.48505e-11,7.92429e-27,0.0014074900000000002,1.4074900000000001,12.3246,0.0009150272693333091
312,1.25251e-05,0.00140494,-1.42587e-11,7.94417e-27,0.00140494,1.4049399999999999,12.5251,0.0006220813293335384
313,1.27255e-05,0.00140135,-1.69561e-11,7.73393e-27,0.00140135,1.40135,12.7255,0.0009913265666667097
314,1.29259e-05,0.00139775,-1.96535e-11,7.52368e-27,0.0013977500000000001,1.39775,12.925899999999999,0.0013351103426666455
315,1.31263e-05,0.00139415,-2.23509e-11,7.31344e-27,0.0013941500000000003,1.3941500000000002,13.1263,0.0016467659906666359
316,1.33267e-05,0.00139056,-2.50483e-11,7.1032e-27,0.0013905600000000003,1.3905600000000002,13.3267,0.001919626843999822
317,1.35271e-05,0.00138696,-2.77456e-11,6.89295e-27,0.0013869600000000002,1.3869600000000002,13.527099999999999,0.0021670262359999213
318,1.37275e-05,0.00138337,-3.0443e-11,6.68271e-27,0.0013833700000000003,1.3833700000000002,13.727500000000001,0.0023756308333332163
319,1.39279e-05,0.00137977,-3.31404e-11,6.47247e-27,0.0013797700000000004,1.3797700000000004,13.9279,0.00255877396933298
320,1.41283e-05,0.00137618,-3.58378e-11,6.26222e-27,0.0013761800000000005,1.3761800000000004,14.1283,0.0027031223106663838
321,1.43287e-05,0.00137258,-3.85352e-11,6.05198e-27,0.0013725800000000006,1.3725800000000006,14.328700000000001,0.002822009190666256
322,1.45291e-05,0.00136899,-4.12326e-11,5.8417399999999995e-27,0.0013689900000000007,1.3689900000000006,14.5291,0.002902101275999621
323,1.47295e-05,0.00136539,-4.393e-11,5.63149e-27,0.0013653900000000006,1.3653900000000005,14.7295,0.002956731899999602
324,1.49299e-05,0.0013618,-4.66274e-11,5.4212499999999994e-27,0.0013618000000000007,1.3618000000000008,14.9299,0.0029725677293327792
325,1.51303e-05,0.0013582,-4.93247e-11,5.2110399999999995e-27,0.0013582000000000008,1.3582000000000007,15.1303,0.0029629420973327214
326,1.53307e-05,0.00135461,-5.20221e-11,5.00079e-27,0.001354610000000001,1.3546100000000012,15.330699999999998,0.0029145216706658594
327,1.55311e-05,0.00135101,-5.47195e-11,4.7905399999999995e-27,0.001351010000000001,1.351010000000001,15.5311,0.002840639782666058
328,1.57315e-05,0.00134742,-5.74169e-11,4.5803000000000005e-27,0.0013474200000000013,1.3474200000000014,15.7315,0.002727963099999157
329,1.59319e-05,0.00134382,-6.01143e-11,4.37005e-27,0.0013438200000000012,1.3438200000000011,15.931899999999999,0.0025898249559991684
330,1.61323e-05,0.00134023,-6.28117e-11,4.1598000000000004e-27,0.0013402300000000015,1.3402300000000016,16.1323,0.002412892017332228
331,1.63327e-05,0.00133663,-6.55091e-11,3.94955e-27,0.0013366300000000014,1.3366300000000013,16.3327,0.0022104976173324964
332,1.65331e-05,0.00133304,-6.82065e-11,3.7393000000000004e-27,0.0013330400000000017,1.3330400000000018,16.5331,0.0019693084226655166
333,1.67335e-05,0.00132944,-7.09039e-11,3.52906e-27,0.001329440000000002,1.329440000000002,16.733500000000003,0.0017026577666654497
334,1.69339e-05,0.00132585,-7.36013e-11,3.3188099999999996e-27,0.0013258500000000021,1.3258500000000022,16.9339,0.0013972123159984307
335,1.71343e-05,0.00132225,-7.62987e-11,3.10856e-27,0.0013222500000000022,1.3222500000000021,17.1343,0.0010663054039984725
336,1.73347e-05,0.00131866,-7.89961e-11,2.89831e-27,0.0013186600000000023,1.3186600000000024,17.334699999999998,0.0006966036973318582
337,1.75351e-05,0.00131485,-8.07021e-11,2.71156e-27,0.0013148500000000024,1.3148500000000023,17.5351,0.00044144052933188976
338,1.77355e-05,0.00131006,-7.77347e-11,2.63556e-27,0.0013100600000000024,1.3100600000000024,17.7355,0.0008074825666650002
339,1.79359e-05,0.00130527,-7.47673e-11,2.55957e-27,0.0013052700000000023,1.3052700000000022,17.9359,0.001141396475998609
340,1.81363e-05,0.00130047,-7.17999e-11,2.48357e-27,0.001300470000000002,1.300470000000002,18.136300000000002,0.0014498489239985386
341,1.83367e-05,0.00129568,-6.88325e-11,2.4075699999999998e-27,0.0012956800000000017,1.2956800000000017,18.3367,0.0017195065773322564
342,1.85371e-05,0.00129089,-6.58651e-11,2.3315799999999997e-27,0.0012908900000000018,1.2908900000000019,18.5371,0.0019570361026652883
343,1.87375e-05,0.0012861,-6.28977e-11,2.25558e-27,0.0012861000000000016,1.2861000000000016,18.7375,0.0021624374999988185
344,1.89379e-05,0.0012813,-5.99303e-11,2.17958e-27,0.0012813000000000015,1.2813000000000014,18.9379,0.0023423774359991136
345,1.91383e-05,0.00127651,-5.69629e-11,2.10359e-27,0.0012765100000000013,1.2765100000000014,19.1383,0.0024835225773324567
346,1.93387e-05,0.00127172,-5.39955e-11,2.02759e-27,0.0012717200000000011,1.271720000000001,19.3387,0.0025925395906660023
347,1.95391e-05,0.00126692,-5.10282e-11,1.9516e-27,0.001266920000000001,1.266920000000001,19.5391,0.0026760951426661648
348,1.97395e-05,0.00126213,-4.80608e-11,1.8756e-27,0.0012621300000000008,1.2621300000000009,19.7395,0.0027208558999995227
349,1.99399e-05,0.00125734,-4.50934e-11,1.7996e-27,0.0012573400000000009,1.2573400000000008,19.939899999999998,0.0027334885293327873
350,2.01403e-05,0.00125254,-4.21248e-11,1.7235299999999998e-27,0.0012525400000000006,1.2525400000000007,20.1403,0.002720659697333113
351,2.03407e-05,0.00124775,-3.91556e-11,1.6475e-27,0.0012477500000000006,1.2477500000000006,20.3407,0.002669036070666486
352,2.05411e-05,0.00124295,-3.61865e-11,1.5714699999999999e-27,0.0012429500000000005,1.2429500000000004,20.5411,0.002591950982666328
353,2.07415e-05,0.00123816,-3.32174e-11,1.4954399999999999e-27,0.0012381600000000005,1.2381600000000006,20.741500000000002,0.0024760710999996625
354,2.09419e-05,0.00123336,-3.02483e-11,1.41941e-27,0.0012333600000000002,1.2333600000000002,20.9419,0.002334729755999909
355,2.11423e-05,0.00122857,-2.72791e-11,1.34338e-27,0.0012285700000000002,1.2285700000000002,21.1423,0.0021545936173335
